"station","year","month","day","daily_rainfall_total_mm","highest_30_min_rainfall_mm","highest_60_min_rainfall_mm","highest_120_min_rainfall_mm","mean_temperature_c","maximum_temperature_c","minimum_temperature_c","mean_wind_speed_km_h","max_wind_speed_km_h","mean_temperature_a_c","maximum_temperature_a_c","minimum_temperature_a_c"
"Changi","2014","6","15","0","0","0","0","29.4","32.3","27.4","6.8","24.1",NA,NA,NA
"Changi","2014","6","16","0","0","0","0","30.1","32.8","28.3","8.7","30.2",NA,NA,NA
"Changi","2014","6","17","0","0","0","0","30.3","33","28.2","11.8","28.8",NA,NA,NA
"Changi","2014","6","18","2.4","1.6","1.6","2","28.9","32.3","23.9","8.1","43.9",NA,NA,NA
"Changi","2014","6","19","3.2","2.4","3","3.2","29","32.9","24.5","8.1","38.5",NA,NA,NA
"Changi","2014","6","20","0","0","0","0","30.4","33.3","28.3","10.6","27.7",NA,NA,NA
"Changi","2014","6","21","0","0","0","0","30.6","33.6","28.2","9","28.4",NA,NA,NA
"Changi","2014","6","22","0","0","0","0","29.8","33.4","26.7","6.6","25.2",NA,NA,NA
"Changi","2014","6","23","0","0","0","0","29.7","33.2","27.5","6.1","28.1",NA,NA,NA
"Changi","2014","6","24","1","0.8","1","1","29.3","32.1","25.2","7.8","32.4",NA,NA,NA
"Changi","2014","6","25","0","0","0","0","28.6","30.7","25.2","8.2","32",NA,NA,NA
"Changi","2014","6","26","0","0","0","0","29.4","32","27.4","9.3","39.6",NA,NA,NA
"Changi","2014","6","27","0","0","0","0","28","29.8","26.2","7.4","37.8",NA,NA,NA
"Changi","2014","6","28","0","0","0","0","28.8","32.2","26.9","6.4","27",NA,NA,NA
"Changi","2014","6","29","0","0","0","0","29.2","32.4","27","5.7","31.7",NA,NA,NA
"Changi","2014","6","30","2.4","2","2.2","2.4","27.6","31","24.6","6.9","35.3",NA,NA,NA
"Changi","2014","7","1","0","0","0","0","28.2","32.6","25.9","5.9","27.7",NA,NA,NA
"Changi","2014","7","2","0","0","0","0","28.7","31.6","26","8","34.9",NA,NA,NA
"Changi","2014","7","3","0.2","0.2","0.2","0.2","28.6","31.2","26.8","6.6","29.5",NA,NA,NA
"Changi","2014","7","4","19.4","18","19","19","28.1","29.9","23.9","5.8","44.3",NA,NA,NA
"Changi","2014","7","5","0.8","0.6","0.8","0.8","27.9","30.7","24.3","5.8","37.1",NA,NA,NA
"Changi","2014","7","6","2.2","1.8","2","2","28.7","31.5","25.2","5.7","37.8",NA,NA,NA
"Changi","2014","7","7","3.6","3.4","3.4","3.6","28.5","31.5","24.4","6.6","38.2",NA,NA,NA
"Changi","2014","7","8","12.6","10.8","12.2","12.4","28","31.7","22.7","7","41.4",NA,NA,NA
"Changi","2014","7","9","12.6","10.4","11.2","11.6","27.3","28.3","22.6","7.9","59.8",NA,NA,NA
"Changi","2014","7","10","0.2","0.2","0.2","0.2","28.7","32.1","26.9","9.9","34.9",NA,NA,NA
"Changi","2014","7","11","26.8","24.6","25.6","26.4","28","32","24.1","6.6","27.4",NA,NA,NA
"Changi","2014","7","12","0","0","0","0","27.7","31.1","25.3","5.8","31.3",NA,NA,NA
"Changi","2014","7","13","0","0","0","0","29","32.1","26.7","10","27.4",NA,NA,NA
"Changi","2014","7","14","0","0","0","0","29.8","32.5","27.6","9.2","28.1",NA,NA,NA
"Changi","2014","7","15","0","0","0","0","29.6","32.2","28.4","12.8","30.2",NA,NA,NA
"Changi","2014","7","16","0","0","0","0","29.4","32.4","27.4","10.8","30.6",NA,NA,NA
"Changi","2014","7","17","7.8","7.6","7.8","7.8","28.1","30.1","23.4","7.3","27",NA,NA,NA
"Changi","2014","7","18","0","0","0","0","29.1","31.4","27.2","9.9","32.8",NA,NA,NA
"Changi","2014","7","19","0.6","0.4","0.4","0.6","28.8","31.1","26.7","9.8","46.4",NA,NA,NA
"Changi","2014","7","20","0","0","0","0","29.3","32.2","26.7","9.2","30.6",NA,NA,NA
"Changi","2014","7","21","0","0","0","0","29.5","31.9","27.4","11.2","35.6",NA,NA,NA
"Changi","2014","7","22","0","0","0","0","29.6","32.4","27.8","12.6","35.3",NA,NA,NA
"Changi","2014","7","23","0","0","0","0","29.8","32.3","27.9","11","33.1",NA,NA,NA
"Changi","2014","7","24","0","0","0","0","29.6","31.8","27.7","11.5","33.5",NA,NA,NA
"Changi","2014","7","25","0","0","0","0","29.7","33.2","27.4","11.4","33.5",NA,NA,NA
"Changi","2014","7","26","0","0","0","0","29.9","33.1","28.1","13.8","35.6",NA,NA,NA
"Changi","2014","7","27","27.8","15.4","27","27.6","28.2","31","23.2","8.6","31.3",NA,NA,NA
"Changi","2014","7","28","0","0","0","0","29","31.9","27.2","8.4","38.9",NA,NA,NA
"Changi","2014","7","29","29","18.4","18.8","19.4","27.6","32","21.1","9.7","70.6",NA,NA,NA
"Changi","2014","7","30","4","2.8","3.4","3.6","27.8","31.4","24.7","8.7","37.1",NA,NA,NA
"Changi","2014","7","31","1","1","1","1","27.6","29.2","24.7","7","27.7",NA,NA,NA
"Changi","2014","8","1","0","0","0","0","28.7","31.2","27.1","7.5","27.7",NA,NA,NA
"Changi","2014","8","2","11.8","11.2","11.8","11.8","28.6","31.6","23.5","11.2","32",NA,NA,NA
"Changi","2014","8","3","0","0","0","0","28.6","31.1","26.3","6.8","29.9",NA,NA,NA
"Changi","2014","8","4","1.2","1.2","1.2","1.2","28.5","30.5","25.2","9.4","36",NA,NA,NA
"Changi","2014","8","5","7.4","2.6","3.8","5.2","26.5","28.5","23.9","6.7","38.9",NA,NA,NA
"Changi","2014","8","6","0.4","0.4","0.4","0.4","27.7","29.8","25.9","6.6","39.2",NA,NA,NA
"Changi","2014","8","7","9.2","9.2","9.2","9.2","27.5","30.8","23.6","7.1","52.9",NA,NA,NA
"Changi","2014","8","8","2","2","2","2","27.6","29.7","24.9","8.1","41",NA,NA,NA
"Changi","2014","8","9","0","0","0","0","28.6","31.7","26.7","14","42.1",NA,NA,NA
"Changi","2014","8","10","0","0","0","0","28.2","31.6","27","9.8","32.4",NA,NA,NA
"Changi","2014","8","11","0","0","0","0","28.1","30.8","26.6","8.4","35.3",NA,NA,NA
"Changi","2014","8","12","1.4","0.8","1.2","1.4","26.7","28.5","25.1","6.1","31.7",NA,NA,NA
"Changi","2014","8","13","2.4","0.6","1","1.6","26.2","27.2","25","5.9","21.2",NA,NA,NA
"Changi","2014","8","14","41.2","33.6","37.8","39.8","26.8","29.4","23.5","7.1","23.8",NA,NA,NA
"Changi","2014","8","15","0.6","0.6","0.6","0.6","26.6","29","25.5","5.4","40.3",NA,NA,NA
"Changi","2014","8","16","0","0","0","0","28.1","30.7","25.7","8.6","30.2",NA,NA,NA
"Changi","2014","8","17","0","0","0","0","28.4","30.6","26.8","11.2","29.9",NA,NA,NA
"Changi","2014","8","18","10.4","9.8","9.8","9.8","28.4","31","25.2","11.9","46.8",NA,NA,NA
"Changi","2014","8","19","0","0","0","0","28.2","31.1","26.2","8.6","36",NA,NA,NA
"Changi","2014","8","20","12","9.8","10.2","10.2","27.5","31.1","24.7","8.7","32.8",NA,NA,NA
"Changi","2014","8","21","1.6","1.6","1.6","1.6","28","31.1","26.1","8.5","29.5",NA,NA,NA
"Changi","2014","8","22","0","0","0","0","28.7","31.4","26.9","15.2","37.8",NA,NA,NA
"Changi","2014","8","23","0.8","0.4","0.4","0.4","28.7","31.9","26.7","11.7","31.3",NA,NA,NA
"Changi","2014","8","24","0","0","0","0","27.4","30.8","25.7","6.5","32.4",NA,NA,NA
"Changi","2014","8","25","7.2","4.4","4.4","4.6","26.6","30.4","24.2","6.3","44.6",NA,NA,NA
"Changi","2014","8","26","44.2","31.4","41.4","42.4","26.8","29.8","23.6","6.3","33.8",NA,NA,NA
"Changi","2014","8","27","8.4","5","7.2","8.4","26.9","30.1","23.2","6.9","38.2",NA,NA,NA
"Changi","2014","8","28","38.8","33.4","38.2","38.8","26.6","29.8","23.5","5.8","32",NA,NA,NA
"Changi","2014","8","29","39.4","36.4","39.2","39.4","26.8","30.3","22","6.6","34.6",NA,NA,NA
"Changi","2014","8","30","0","0","0","0","27.4","31.6","24.5","8.9","27.4",NA,NA,NA
"Changi","2014","8","31","0.6","0.4","0.4","0.6","28","30.2","25.6","10.8","38.9",NA,NA,NA
"Changi","2014","9","1","0","0","0","0","29.1","32.5","26.7","13.3","34.6",NA,NA,NA
"Changi","2014","9","2","0","0","0","0","28.7","31.6","25.8","8.7","30.6",NA,NA,NA
"Changi","2014","9","3","9.2","5.4","8.6","9.2","26.9","31.3","23.4","6.4","33.8",NA,NA,NA
"Changi","2014","9","4","0","0","0","0","28","32.2","24.2","6.9","22",NA,NA,NA
"Changi","2014","9","5","0","0","0","0","28.3","31.2","25.2","7.6","34.2",NA,NA,NA
"Changi","2014","9","6","0","0","0","0","27.7","30.7","25.1","9.2","45.7",NA,NA,NA
"Changi","2014","9","7","0.8","0.6","0.6","0.6","27.9","31.5","25.9","6.5","24.8",NA,NA,NA
"Changi","2014","9","8","0","0","0","0","28.9","32","25.9","7.7","27",NA,NA,NA
"Changi","2014","9","9","1","0.8","1","1","28.2","31.9","25","10","33.1",NA,NA,NA
"Changi","2014","9","10","3.2","3.2","3.2","3.2","28.7","31.6","25.5","9.4","38.9",NA,NA,NA
"Changi","2014","9","11","1.4","1.4","1.4","1.4","27.4","30.5","24.9","9.4","40.3",NA,NA,NA
"Changi","2014","9","12","0","0","0","0","28.4","31.4","25","11.2","38.5",NA,NA,NA
"Changi","2014","9","13","0","0","0","0","28.9","31.9","26.1","9.4","38.9",NA,NA,NA
"Changi","2014","9","14","0","0","0","0","29","31.5","27","7.4","30.6",NA,NA,NA
"Changi","2014","9","15","0","0","0","0","29.2","32.5","27.2","10.2","38.9",NA,NA,NA
"Changi","2014","9","16","0","0","0","0","29.2","32.8","26.9","15.6","43.9",NA,NA,NA
"Changi","2014","9","17","0","0","0","0","28.9","31.7","27.2","13.4","37.8",NA,NA,NA
"Changi","2014","9","18","0","0","0","0","29.2","32.3","27.4","12.8","40.7",NA,NA,NA
"Changi","2014","9","19","0","0","0","0","29.5","32.9","27.3","12.6","33.5",NA,NA,NA
"Changi","2014","9","20","31.6","29.8","31.4","31.4","28.1","32.2","22.4","8.9","61.9",NA,NA,NA
"Changi","2014","9","21","3.6","1.8","3","3.4","27.7","31.3","23.5","6","28.4",NA,NA,NA
"Changi","2014","9","22","0","0","0","0","29","33.2","25.4","14.6","38.9",NA,NA,NA
"Changi","2014","9","23","0","0","0","0","29.2","32.4","26.9","13.8","35.3",NA,NA,NA
"Changi","2014","9","24","9.4","7","7","7","28.7","32.2","24.9","12.1","61.6",NA,NA,NA
"Changi","2014","9","25","23.4","13","14.4","16.4","26.4","29.4","23.3","6.6","49",NA,NA,NA
"Changi","2014","9","26","0","0","0","0","28.3","32.3","25.6","8.2","30.2",NA,NA,NA
"Changi","2014","9","27","0","0","0","0","28.7","32.6","26.3","10.7","39.6",NA,NA,NA
"Changi","2014","9","28","0","0","0","0","28.9","32.1","26.8","11.4","32.4",NA,NA,NA
"Changi","2014","9","29","0","0","0","0","28.9","31.3","26.9","11.4","28.4",NA,NA,NA
"Changi","2014","9","30","0","0","0","0","29.1","32.3","27","9.5","40.7",NA,NA,NA
"Changi","2014","10","1","0","0","0","0","29.1","32.6","27","11.9","33.1",NA,NA,NA
"Changi","2014","10","2","0","0","0","0","28.9","31.5","26.8","10.3","24.8",NA,NA,NA
"Changi","2014","10","3","0","0","0","0","28.9","32.6","25.9","12.2","42.1",NA,NA,NA
"Changi","2014","10","4","6.6","5","6","6.6","27.5","30.2","24.1","8.6","37.1",NA,NA,NA
"Changi","2014","10","5","0","0","0","0","27.2","30.8","25.2","8.7","36.4",NA,NA,NA
"Changi","2014","10","6","0","0","0","0","28.7","31.9","25.8","8.9","28.4",NA,NA,NA
"Changi","2014","10","7","0","0","0","0","29","32","27","13.4","32.8",NA,NA,NA
"Changi","2014","10","8","0","0","0","0","29.3","32.2","27","8.6","25.2",NA,NA,NA
"Changi","2014","10","9","0","0","0","0","29.2","32.1","27.4","12","33.1",NA,NA,NA
"Changi","2014","10","10","0","0","0","0","29.5","32.6","27.8","12.3","28.1",NA,NA,NA
"Changi","2014","10","11","0","0","0","0","28.8","32.2","26.8","7.5","33.8",NA,NA,NA
"Changi","2014","10","12","0","0","0","0","28.4","32.6","26.5","7.9","25.6",NA,NA,NA
"Changi","2014","10","13","0","0","0","0","29.1","34.1","26.4","7.6","32.8",NA,NA,NA
"Changi","2014","10","14","0","0","0","0","28.5","33.8","26","6.7","29.2",NA,NA,NA
"Changi","2014","10","15","0","0","0","0","29","32.8","26.3","8.8","30.6",NA,NA,NA
"Changi","2014","10","16","32.6","15.2","18","24","27.5","31.2","24.2","5.8","31.3",NA,NA,NA
"Changi","2014","10","17","2.4","2.4","2.4","2.4","28.4","32.4","25.6","7.8","37.8",NA,NA,NA
"Changi","2014","10","18","2.8","0.8","1.2","1.8","27.4","31.6","24.7","7.3","29.2",NA,NA,NA
"Changi","2014","10","19","0","0","0","0","27.6","32","24.8","6.5","30.6",NA,NA,NA
"Changi","2014","10","20","0","0","0","0","28.8","32.5","25.4","9.2","33.5",NA,NA,NA
"Changi","2014","10","21","4.6","1.8","2.6","2.8","27.2","29.3","24.9","5.2","25.6",NA,NA,NA
"Changi","2014","10","22","6","2.4","4","5.4","26","28.1","24.8","3.7","15.8",NA,NA,NA
"Changi","2014","10","23","0","0","0","0","28.2","32.4","25","6","28.1",NA,NA,NA
"Changi","2014","10","24","0","0","0","0","28.7","33.1","25.1","8.4","28.8",NA,NA,NA
"Changi","2014","10","25","0","0","0","0","29.2","33.2","26.1","9.5","28.8",NA,NA,NA
"Changi","2014","10","26","0","0","0","0","29.4","33.1","26.9","10.6","35.3",NA,NA,NA
"Changi","2014","10","27","32.8","21","28.2","28.2","27.5","32.1","24.4","5.8","34.2",NA,NA,NA
"Changi","2014","10","28","3.2","3.2","3.2","3.2","28","32.4","25","5","19.4",NA,NA,NA
"Changi","2014","10","29","0","0","0","0","29","33","25.7","8.9","34.2",NA,NA,NA
"Changi","2014","10","30","11.6","11","11.4","11.6","28.5","33.5","24.9","6.9","29.5",NA,NA,NA
"Changi","2014","10","31","17.4","16.6","17.4","17.4","27.7","32.6","24","5.4","37.4",NA,NA,NA
"Changi","2014","11","1","4.4","4.4","4.4","4.4","28.3","31.8","25.8","5.1","28.4",NA,NA,NA
"Changi","2014","11","2","0","0","0","0","29.3","32.6","26.1","7.3","26.6",NA,NA,NA
"Changi","2014","11","3","0","0","0","0","29.6","32.7","26.7","7.2","29.5",NA,NA,NA
"Changi","2014","11","4","0","0","0","0","29.7","32.9","26.9","10","29.5",NA,NA,NA
"Changi","2014","11","5","20.6","19.2","20.2","20.4","27.7","33.4","23.8","7.4","37.1",NA,NA,NA
"Changi","2014","11","6","12.4","5.8","8.6","10","26.1","30.7","22.8","5.8","27.4",NA,NA,NA
"Changi","2014","11","7","10.4","4.6","4.8","8.2","26.5","31.6","24.1","5.8","33.1",NA,NA,NA
"Changi","2014","11","8","50.4","19.8","20","20","27.2","32.4","23.2","7.4","49.7",NA,NA,NA
"Changi","2014","11","9","4.4","3","3.8","4.2","27.3","30.4","24","5.8","28.4",NA,NA,NA
"Changi","2014","11","10","1.4","1.2","1.2","1.4","27.1","30","25.1","6.7","32.8",NA,NA,NA
"Changi","2014","11","11","5","4.4","4.4","4.4","26.7","31.6","24.3","5.1","28.8",NA,NA,NA
"Changi","2014","11","12","0.4","0.2","0.2","0.4","27.2","32.3","24.4","5","36",NA,NA,NA
"Changi","2014","11","13","64.4","43.6","60.4","63","27","32","22.2","6","50.8",NA,NA,NA
"Changi","2014","11","14","0.2","0.2","0.2","0.2","27.8","32.8","25","7.9","32.4",NA,NA,NA
"Changi","2014","11","15","13.6","11","11.4","11.6","27.1","30.9","24.4","6.2","33.8",NA,NA,NA
"Changi","2014","11","16","8","6.2","7.8","8","26.4","30.8","24.5","4.9","24.8",NA,NA,NA
"Changi","2014","11","17","0.2","0.2","0.2","0.2","26.5","32","24.7","8","40.7",NA,NA,NA
"Changi","2014","11","18","7.6","2.6","4","4.6","25.6","26.9","24.8","5","15.8",NA,NA,NA
"Changi","2014","11","19","0","0","0","0","27.6","32.3","24.6","7.5","27",NA,NA,NA
"Changi","2014","11","20","0","0","0","0","27.8","31.5","25.9","7.7","27.7",NA,NA,NA
"Changi","2014","11","21","0.2","0.2","0.2","0.2","27.4","30.9","25.3","5.6","33.8",NA,NA,NA
"Changi","2014","11","22","1.6","1","1.4","1.6","27.9","32.3","25.5","6.8","26.3",NA,NA,NA
"Changi","2014","11","23","3.2","3.2","3.2","3.2","27.9","32.1","25.9","5.4","29.2",NA,NA,NA
"Changi","2014","11","24","1.6","0.8","0.8","0.8","27.7","32.1","24.9","5.8","24.8",NA,NA,NA
"Changi","2014","11","25","0.2","0.2","0.2","0.2","28","32.7","25.4","6.1","28.4",NA,NA,NA
"Changi","2014","11","26","39.4","32.2","38.4","38.4","27.3","32.5","23.7","5.5","23.8",NA,NA,NA
"Changi","2014","11","27","0","0","0","0","27.7","31","25.2","7.6","27.4",NA,NA,NA
"Changi","2014","11","28","0.6","0.2","0.4","0.4","28","30.9","26.2","6.7","29.5",NA,NA,NA
"Changi","2014","11","29","0.6","0.2","0.4","0.6","26.6","31.4","24.9","5.5","28.1",NA,NA,NA
"Changi","2014","11","30","0","0","0","0","27.9","31","24.8","5.9","27.7",NA,NA,NA
"Changi","2014","12","1","26.4","22.2","22.8","23.4","26.4","29.8","22.4","4.3","49.7",NA,NA,NA
"Changi","2014","12","2","0","0","0","0","28","32.7","24.9","4.6","21.6",NA,NA,NA
"Changi","2014","12","3","0","0","0","0","28.6","33.5","25.6","5.8","21.6",NA,NA,NA
"Changi","2014","12","4","18.8","5","9.2","15.8","25.9","27.6","23.6","4.9","28.4",NA,NA,NA
"Changi","2014","12","5","0","0","0","0","28","32","24.8","7.8","24.1",NA,NA,NA
"Changi","2014","12","6","27.4","21.2","26.6","27.2","26.8","30","23.4","5.7","42.1",NA,NA,NA
"Changi","2014","12","7","35.2","27.8","28.4","28.6","26.8","33.6","23.8","5.3","34.6",NA,NA,NA
"Changi","2014","12","8","0","0","0","0","27","30.4","24.5","6.3","26.6",NA,NA,NA
"Changi","2014","12","9","0","0","0","0","28","31.4","25.1","9.4","30.6",NA,NA,NA
"Changi","2014","12","10","0","0","0","0","28.4","32.1","26","10.2","32",NA,NA,NA
"Changi","2014","12","11","0","0","0","0","28.2","31.8","25.7","9.3","32.4",NA,NA,NA
"Changi","2014","12","12","0","0","0","0","28.4","32.2","25.7","11.2","35.6",NA,NA,NA
"Changi","2014","12","13","0","0","0","0","28.6","32","26","10.1","33.8",NA,NA,NA
"Changi","2014","12","14","0","0","0","0","28.9","32.4","26.1","9.5","28.1",NA,NA,NA
"Changi","2014","12","15","0","0","0","0","27.9","32","25.6","9.1","36",NA,NA,NA
"Changi","2014","12","16","5","2","2.2","4.2","26.8","29.4","25.7","6","17.3",NA,NA,NA
"Changi","2014","12","17","17.6","16.4","17.2","17.6","26.4","30","24","6.7","31.3",NA,NA,NA
"Changi","2014","12","18","0","0","0","0","27.8","31.7","25.2","10.4","31.3",NA,NA,NA
"Changi","2014","12","19","15.6","2.4","4","7.6","25.2","26.4","24.2","5.8","24.5",NA,NA,NA
"Changi","2014","12","20","0.4","0.4","0.4","0.4","26.9","32.1","24.5","6.2","32.4",NA,NA,NA
"Changi","2014","12","21","0.4","0.2","0.2","0.4","27.2","31.4","25.2","7.1","34.6",NA,NA,NA
"Changi","2014","12","22","0.6","0.6","0.6","0.6","26.8","30.1","24.6","5.4","22",NA,NA,NA
"Changi","2014","12","23","0.2","0.2","0.2","0.2","26.4","28.8","25.2","5.7","21.6",NA,NA,NA
"Changi","2014","12","24","0.6","0.6","0.6","0.6","26.9","30.9","25","7.2","28.8",NA,NA,NA
"Changi","2014","12","25","36.4","25.2","29.2","34.4","27.3","30.4","25.1","4.8","20.5",NA,NA,NA
"Changi","2014","12","26","48.2","13.6","18.2","26.2","25.4","29.8","23.7","6.3","28.8",NA,NA,NA
"Changi","2014","12","27","9.6","4","7.4","8.8","26","30.3","23.8","6.3","32.4",NA,NA,NA
"Changi","2014","12","28","1.2","0.8","1","1.2","26.2","29.9","24.2","7.4","27",NA,NA,NA
"Changi","2014","12","29","2","1.2","1.8","1.8","25.8","28.9","24.2","9.7","37.1",NA,NA,NA
"Changi","2014","12","30","0","0","0","0","25.5","27.1","24.4","7.8","32",NA,NA,NA
"Changi","2014","12","31","0","0","0","0","26.3","29.2","24.8","9.7","32",NA,NA,NA
"Changi","2015","1","1","0.6","0.6","0.6","0.6","25.8","27.5","24.8","7.6","26.3",NA,NA,NA
"Changi","2015","1","2","0","0","0","0","26.8","30.3","24.5","11.2","39.6",NA,NA,NA
"Changi","2015","1","3","0","0","0","0","27.1","30.7","24.6","8.7","29.9",NA,NA,NA
"Changi","2015","1","4","0","0","0","0","27.7","32.1","24.8","8.4","27.7",NA,NA,NA
"Changi","2015","1","5","0","0","0","0","27.8","32.4","25","8.6","25.6",NA,NA,NA
"Changi","2015","1","6","21.8","7.6","13.6","19.8","26.6","31.3","24.2","7.6","30.6",NA,NA,NA
"Changi","2015","1","7","22.4","18","18.6","21","26.2","31.1","23.3","5.9","27.7",NA,NA,NA
"Changi","2015","1","8","0.8","0.2","0.2","0.4","25.8","30","24.4","6.3","24.5",NA,NA,NA
"Changi","2015","1","9","0.4","0.2","0.2","0.4","25","27","23.9","6.7","21.6",NA,NA,NA
"Changi","2015","1","10","33.6","26.6","28.2","33.6","25.9","30.7","23.7","8.4","33.8",NA,NA,NA
"Changi","2015","1","11","0","0","0","0","26.7","29.9","24.7","9","31.3",NA,NA,NA
"Changi","2015","1","12","0","0","0","0","27.3","30.9","25.4","11.9","33.8",NA,NA,NA
"Changi","2015","1","13","0","0","0","0","27.4","31.5","24.8","13","36.7",NA,NA,NA
"Changi","2015","1","14","0","0","0","0","27.6","30.8","25.5","12.9","34.6",NA,NA,NA
"Changi","2015","1","15","0","0","0","0","27.2","31.1","24.8","11.8","38.2",NA,NA,NA
"Changi","2015","1","16","0","0","0","0","26.9","31","24.2","11.8","34.9",NA,NA,NA
"Changi","2015","1","17","0","0","0","0","26.8","30.9","24","11.4","36",NA,NA,NA
"Changi","2015","1","18","0","0","0","0","26.7","30.6","23.9","13.3","37.8",NA,NA,NA
"Changi","2015","1","19","0","0","0","0","27","30.8","24.7","14","37.4",NA,NA,NA
"Changi","2015","1","20","0","0","0","0","27","30.7","25","15","34.6",NA,NA,NA
"Changi","2015","1","21","0","0","0","0","26.9","30.7","25.2","13.3","36.7",NA,NA,NA
"Changi","2015","1","22","0","0","0","0","27.2","30.9","25.4","15.5","42.5",NA,NA,NA
"Changi","2015","1","23","0","0","0","0","26.8","30.4","24.4","14.4","37.4",NA,NA,NA
"Changi","2015","1","24","0","0","0","0","27","30.9","24.8","13.7","32.4",NA,NA,NA
"Changi","2015","1","25","0","0","0","0","27.1","30.6","25.2","12.7","32.8",NA,NA,NA
"Changi","2015","1","26","0","0","0","0","27","30.7","25","12.8","34.2",NA,NA,NA
"Changi","2015","1","27","0","0","0","0","27.3","31.3","24.7","13.8","34.9",NA,NA,NA
"Changi","2015","1","28","0","0","0","0","27.4","31.8","24","11.8","30.2",NA,NA,NA
"Changi","2015","1","29","0","0","0","0","26.5","29.4","25.1","10","30.6",NA,NA,NA
"Changi","2015","1","30","0","0","0","0","26.9","31.2","24.6","11.1","35.3",NA,NA,NA
"Changi","2015","1","31","0","0","0","0","27.3","31.8","25","13.1","38.2",NA,NA,NA
"Changi","2015","2","1","0","0","0","0","26.5","31.2","23.7","11.9","40",NA,NA,NA
"Changi","2015","2","2","3.4","2.4","2.4","2.4","25.9","29.1","23.8","9.4","35.6",NA,NA,NA
"Changi","2015","2","3","0.2","0.2","0.2","0.2","25.8","29.6","24.1","8.9","34.9",NA,NA,NA
"Changi","2015","2","4","0.2","0.2","0.2","0.2","25.8","28.5","23.6","10.7","40.7",NA,NA,NA
"Changi","2015","2","5","0","0","0","0","26.9","30.8","25.2","14.9","39.6",NA,NA,NA
"Changi","2015","2","6","10.8","6.4","8.2","10.8","26.2","30","23.6","14.4","43.2",NA,NA,NA
"Changi","2015","2","7","0.2","0.2","0.2","0.2","26.7","30.6","24.9","14.1","41.8",NA,NA,NA
"Changi","2015","2","8","0","0","0","0","26.7","30.5","24.4","14.8","43.2",NA,NA,NA
"Changi","2015","2","9","0","0","0","0","26.9","30.7","25","17.4","39.2",NA,NA,NA
"Changi","2015","2","10","0","0","0","0","26.7","30.4","24.5","","",NA,NA,NA
"Changi","2015","2","11","0","0","0","0","26.6","31.1","23.6","","",NA,NA,NA
"Changi","2015","2","12","0","0","0","0","26.3","30.8","23.3","","",NA,NA,NA
"Changi","2015","2","13","0","0","0","0","26.6","30.8","24","10.4","",NA,NA,NA
"Changi","2015","2","14","0","0","0","0","26.8","30.9","23.7","12.9","32",NA,NA,NA
